Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
44,U.C. Riverside,Los Angeles Basin,8/15/2018,227,6.08, ,0.00, ,308, ,2.0, ,32.8, ,18.3, ,24.6, ,92, ,40, ,63, ,17.2, ,1.9, ,163.9, ,24.6, 
44,U.C. Riverside,Los Angeles Basin,8/16/2018,228,5.92, ,0.00, ,299, ,2.2,Y,33.1, ,19.9, ,25.4, ,86, ,47, ,67,Y,18.8,Y,1.9, ,167.2, ,24.6, 
44,U.C. Riverside,Los Angeles Basin,8/17/2018,229,6.09, ,0.00, ,305, ,2.2,Y,33.8, ,20.1, ,26.0, ,92, ,43, ,66,Y,19.3,Y,2.0, ,168.7, ,25.4, 
44,U.C. Riverside,Los Angeles Basin,8/18/2018,230,6.07, ,0.00, ,306, ,2.1, ,33.4, ,20.2, ,26.0, ,88, ,38, ,61, ,17.9, ,1.7, ,143.2, ,25.4, 
44,U.C. Riverside,Los Angeles Basin,8/19/2018,231,6.11, ,0.00, ,309, ,2.0, ,34.3, ,19.1, ,25.9, ,86, ,37, ,59, ,17.4, ,1.7, ,143.8, ,26.0, 
44,U.C. Riverside,Los Angeles Basin,8/20/2018,232,5.38, ,0.00, ,280, ,2.1, ,33.0, ,20.1, ,25.0, ,85, ,43, ,67, ,18.4, ,1.7, ,146.9, ,25.3, 
44,U.C. Riverside,Los Angeles Basin,8/21/2018,233,5.79, ,0.00, ,301, ,2.1, ,32.2, ,19.0, ,24.7, ,93, ,40, ,67, ,18.1, ,1.8, ,158.9, ,26.1, 
44,U.C. Riverside,Los Angeles Basin,8/22/2018,234,6.05, ,0.00, ,300, ,1.9, ,32.9, ,19.3, ,24.9, ,91, ,34, ,59, ,16.4, ,1.8, ,157.0, ,24.9, 
44,U.C. Riverside,Los Angeles Basin,8/23/2018,235,5.60, ,0.00, ,272, ,1.8, ,32.5, ,18.0, ,24.4, ,89, ,34, ,60, ,16.2, ,1.8, ,156.6, ,24.6, 
44,U.C. Riverside,Los Angeles Basin,8/24/2018,236,5.07, ,0.00, ,261, ,1.8, ,30.8, ,17.3, ,22.9, ,93, ,38, ,66, ,16.1, ,1.7, ,144.7, ,24.5, 
44,U.C. Riverside,Los Angeles Basin,8/25/2018,237,4.95, ,0.00, ,255, ,1.8, ,30.7, ,17.4, ,22.9, ,91, ,40, ,66, ,16.1, ,1.7, ,142.7, ,24.5, 
44,U.C. Riverside,Los Angeles Basin,8/26/2018,238,4.41, ,0.00, ,236, ,1.8, ,31.2, ,17.6, ,22.2, ,91, ,35, ,68, ,16.1, ,1.5, ,133.5, ,26.2, 
44,U.C. Riverside,Los Angeles Basin,8/27/2018,239,4.86, ,0.00, ,260, ,1.8, ,30.1, ,16.2, ,21.8, ,92, ,40, ,67, ,15.4, ,1.7, ,145.2, ,24.5, 
44,U.C. Riverside,Los Angeles Basin,8/28/2018,240,5.08, ,0.00, ,270, ,1.6, ,30.3, ,15.7, ,22.4, ,92, ,36, ,60, ,14.3, ,1.6, ,139.0, ,25.0, 
44,U.C. Riverside,Los Angeles Basin,8/29/2018,241,5.70, ,0.00, ,286, ,1.6, ,33.1, ,17.0, ,24.4, ,90, ,27, ,53, ,14.2, ,1.7, ,144.9, ,24.8, 
44,U.C. Riverside,Los Angeles Basin,8/30/2018,242,5.98, ,0.00, ,286, ,1.2, ,34.1, ,16.6, ,24.6, ,77, ,17, ,40, ,10.1, ,1.7, ,144.0, ,24.3, 
44,U.C. Riverside,Los Angeles Basin,8/31/2018,243,5.67, ,0.00, ,287, ,1.4, ,32.8, ,15.3, ,23.7, ,75, ,25, ,49, ,12.3, ,1.6, ,142.0, ,25.0, 
44,U.C. Riverside,Los Angeles Basin,9/1/2018,244,5.14, ,0.00, ,275, ,1.8, ,29.3, ,16.6, ,22.2, ,85, ,45, ,67, ,15.8, ,1.9, ,160.6, ,24.3, 
44,U.C. Riverside,Los Angeles Basin,9/2/2018,245,3.28, ,0.00, ,190, ,1.9, ,28.5, ,17.4, ,21.2, ,90, ,52, ,75, ,16.6, ,1.7, ,150.0, ,25.2, 
44,U.C. Riverside,Los Angeles Basin,9/3/2018,246,4.81, ,0.00, ,254, ,1.9, ,30.2, ,18.8, ,22.4, ,85, ,49, ,71, ,16.8, ,2.0, ,174.6, ,24.5, 
44,U.C. Riverside,Los Angeles Basin,9/4/2018,247,4.83, ,0.00, ,260, ,2.0, ,30.6, ,18.5, ,22.5, ,90, ,49, ,73, ,17.3, ,1.9, ,165.4, ,25.4, 
44,U.C. Riverside,Los Angeles Basin,9/5/2018,248,4.90, ,0.10, ,264, ,1.9, ,30.8, ,16.5, ,21.9, ,93, ,46, ,71, ,16.4, ,1.7, ,147.8, ,24.9, 
44,U.C. Riverside,Los Angeles Basin,9/6/2018,249,5.15, ,0.00, ,273, ,1.8, ,31.2, ,15.9, ,22.6, ,92, ,41, ,66, ,15.9, ,1.6, ,139.4, ,24.3, 
44,U.C. Riverside,Los Angeles Basin,9/7/2018,250,5.44, ,0.00, ,272, ,1.8, ,35.5, ,16.4, ,24.8, ,90, ,33, ,58, ,16.1, ,1.5, ,130.3, ,24.7, 
44,U.C. Riverside,Los Angeles Basin,9/8/2018,251,5.98, ,0.00, ,274, ,1.7, ,38.1, ,17.6, ,27.1, ,84, ,20, ,47, ,14.7, ,1.6, ,141.9, ,24.7, 
44,U.C. Riverside,Los Angeles Basin,9/9/2018,252,6.00, ,0.00, ,267, ,1.4, ,36.9, ,17.8, ,26.7, ,66, ,18, ,39, ,11.8, ,1.8, ,151.9, ,24.6, 
44,U.C. Riverside,Los Angeles Basin,9/10/2018,253,5.33, ,0.00, ,274, ,1.7, ,34.6, ,15.9, ,23.3, ,92, ,24, ,60, ,15.1, ,1.6, ,139.4, ,24.3, 
44,U.C. Riverside,Los Angeles Basin,9/11/2018,254,5.09, ,0.00, ,270, ,1.7, ,30.9, ,15.3, ,22.1, ,92, ,29, ,63, ,14.8, ,1.7, ,143.3, ,24.4, 
44,U.C. Riverside,Los Angeles Basin,9/12/2018,255,4.68, ,0.00, ,251, ,1.7, ,30.7, ,15.2, ,21.6, ,94, ,33, ,64, ,14.6, ,1.6, ,134.2, ,23.9, 
44,U.C. Riverside,Los Angeles Basin,9/13/2018,256,5.36, ,0.00, ,269, ,1.5, ,33.6, ,15.0, ,23.8, ,88, ,17, ,50, ,12.6, ,1.5, ,132.6, ,23.3, 
44,U.C. Riverside,Los Angeles Basin,9/14/2018,257,5.85, ,0.00, ,263, ,1.1, ,35.3, ,16.0, ,25.4, ,74, ,13, ,34, ,8.6, ,1.6, ,142.5, ,23.6, 
44,U.C. Riverside,Los Angeles Basin,9/15/2018,258,5.75, ,0.00, ,263, ,1.0, ,33.0, ,15.7, ,24.0, ,52, ,16, ,34, ,7.0, ,1.7, ,147.1, ,22.8, 
44,U.C. Riverside,Los Angeles Basin,9/16/2018,259,5.66, ,0.00, ,263, ,1.1, ,33.0, ,15.7, ,24.1, ,56, ,16, ,35, ,7.7, ,1.7, ,144.4, ,22.9, 
44,U.C. Riverside,Los Angeles Basin,9/17/2018,260,5.61, ,0.00, ,263, ,1.1, ,33.1, ,15.5, ,23.4, ,59, ,18, ,37, ,7.7, ,1.7, ,150.2, ,22.3, 
44,U.C. Riverside,Los Angeles Basin,9/18/2018,261,5.37, ,0.00, ,269, ,1.0, ,32.0, ,12.8, ,22.2, ,69, ,15, ,37, ,6.8, ,1.7, ,145.2, ,21.9, 
44,U.C. Riverside,Los Angeles Basin,9/19/2018,262,4.95, ,0.00, ,266, ,1.3, ,31.3, ,13.4, ,21.6, ,85, ,18, ,51, ,11.1, ,1.6, ,139.9, ,21.9, 
44,U.C. Riverside,Los Angeles Basin,9/20/2018,263,4.73, ,0.00, ,245, ,1.6, ,31.8, ,15.6, ,22.2, ,84, ,40, ,62, ,14.4, ,1.8, ,151.9, ,21.5, 
44,U.C. Riverside,Los Angeles Basin,9/21/2018,264,4.81, ,0.00, ,252, ,1.7, ,31.8, ,15.3, ,23.0, ,92, ,37, ,62, ,15.2, ,1.5, ,125.5, ,22.6, 
44,U.C. Riverside,Los Angeles Basin,9/22/2018,265,5.16, ,0.00, ,246, ,1.5, ,35.6, ,16.8, ,24.6, ,87, ,26, ,49, ,13.2, ,1.5, ,132.5, ,22.2, 
44,U.C. Riverside,Los Angeles Basin,9/23/2018,266,4.93, ,0.00, ,246, ,1.4, ,30.5, ,16.7, ,23.0, ,76, ,37, ,51, ,12.4, ,1.7, ,146.9, ,22.5, 
44,U.C. Riverside,Los Angeles Basin,9/24/2018,267,3.97, ,0.00, ,229, ,1.6, ,27.2, ,14.4, ,19.6, ,92, ,45, ,71, ,14.3, ,1.6, ,137.2, ,21.9, 
44,U.C. Riverside,Los Angeles Basin,9/25/2018,268,2.82, ,0.00, ,175, ,1.7, ,27.6, ,16.0, ,19.8, ,91, ,47, ,74, ,15.1, ,1.3, ,116.6, ,22.6, 
44,U.C. Riverside,Los Angeles Basin,9/26/2018,269,4.45, ,0.00, ,226, ,1.7, ,33.5, ,14.6, ,23.1, ,93, ,34, ,62, ,15.4, ,1.5, ,130.1, ,21.6, 
44,U.C. Riverside,Los Angeles Basin,9/27/2018,270,5.17, ,0.00, ,238, ,1.7, ,37.0, ,16.6, ,25.6, ,91, ,23, ,52, ,15.0, ,1.6, ,134.6, ,21.7, 
44,U.C. Riverside,Los Angeles Basin,9/28/2018,271,4.34, ,0.00, ,229, ,1.8, ,31.3, ,16.8, ,22.9, ,96, ,38, ,65, ,16.0, ,1.5, ,126.6, ,22.4, 
44,U.C. Riverside,Los Angeles Basin,9/29/2018,272,4.22, ,0.00, ,231, ,1.6, ,30.3, ,16.4, ,21.5, ,93, ,31, ,64, ,14.3, ,1.5, ,133.6, ,22.0, 
44,U.C. Riverside,Los Angeles Basin,9/30/2018,273,5.11, ,0.00, ,236, ,1.4, ,33.0, ,15.7, ,24.1, ,85, ,23, ,48, ,12.3, ,1.8, ,156.0, ,22.1, 
44,U.C. Riverside,Los Angeles Basin,10/1/2018,274,3.94, ,0.00, ,188, ,1.7, ,32.4, ,18.2, ,25.8, ,66, ,39, ,50, ,14.7, ,1.8, ,151.8, ,22.0, 
44,U.C. Riverside,Los Angeles Basin,10/2/2018,275,2.97, ,0.00, ,135, ,1.7, ,27.9, ,17.8, ,23.7, ,73, ,34, ,58, ,14.9, ,1.8, ,157.5, ,23.4, 
44,U.C. Riverside,Los Angeles Basin,10/3/2018,276,2.97, ,0.00, ,158, ,1.5, ,24.6, ,16.5, ,20.5, ,78, ,48, ,62, ,13.0, ,1.8, ,155.8, ,22.0, 
44,U.C. Riverside,Los Angeles Basin,10/4/2018,277,3.48, ,6.40, ,215, ,1.7, ,25.0, ,16.8, ,19.7, ,96, ,51, ,76, ,15.3, ,1.5, ,132.5, ,22.1, 
44,U.C. Riverside,Los Angeles Basin,10/5/2018,278,3.68, ,0.00, ,231, ,1.7, ,26.0, ,15.4, ,19.6, ,94, ,49, ,73, ,14.7, ,1.6, ,139.4, ,21.8, 
44,U.C. Riverside,Los Angeles Basin,10/6/2018,279,1.84, ,0.00, ,126, ,1.6, ,22.5, ,14.7, ,18.1, ,91, ,60, ,78, ,14.1, ,1.5, ,129.6, ,21.3, 
44,U.C. Riverside,Los Angeles Basin,10/7/2018,280,3.77, ,0.00, ,231, ,1.6, ,24.9, ,14.1, ,18.7, ,94, ,45, ,72, ,13.6, ,1.8, ,152.7, ,21.7, 
44,U.C. Riverside,Los Angeles Basin,10/8/2018,281,3.72, ,0.10,H,225, ,1.5, ,25.4, ,14.7, ,18.8, ,93, ,38, ,70, ,13.2, ,1.7, ,147.2, ,21.3, 
44,U.C. Riverside,Los Angeles Basin,10/9/2018,282,3.49, ,0.00, ,213, ,1.5, ,25.2, ,14.3, ,18.4, ,91, ,39, ,69, ,12.6, ,1.6, ,141.8, ,21.4, 
44,U.C. Riverside,Los Angeles Basin,10/10/2018,283,3.37, ,0.00, ,210, ,1.4, ,23.7, ,14.3, ,17.9, ,89, ,48, ,69, ,12.1, ,1.8, ,151.5, ,21.3, 
44,U.C. Riverside,Los Angeles Basin,10/11/2018,284,3.02, ,0.00, ,191, ,1.3, ,23.4, ,13.9, ,17.9, ,77, ,40, ,61, ,10.3, ,1.4, ,116.6, ,21.0, 
44,U.C. Riverside,Los Angeles Basin,10/12/2018,285,3.85, ,12.50, ,221, ,1.3, ,30.0, ,12.3, ,20.0, ,94, ,25, ,57, ,11.1, ,1.7, ,150.3, ,20.8, 
44,U.C. Riverside,Los Angeles Basin,10/13/2018,286,0.07, ,5.40, ,37, ,1.7, ,16.5,Y,15.3, ,16.0, ,97, ,88, ,93, ,14.9, ,1.3, ,110.0, ,21.4, 
44,U.C. Riverside,Los Angeles Basin,10/14/2018,287,2.58, ,0.00, ,183, ,1.6, ,22.8, ,14.6, ,17.6, ,94, ,57, ,79, ,13.9, ,1.0, ,82.6, ,21.4, 
44,U.C. Riverside,Los Angeles Basin,10/15/2018,288,7.39, ,0.00, ,240,R,0.4,Y,22.8, ,11.3, ,18.9, ,94, ,7, ,16,Y,-7.1,Y,6.2,R,534.4,R,19.1, 
44,U.C. Riverside,Los Angeles Basin,10/16/2018,289,5.69, ,0.00, ,236,R,0.4,Y,25.7, ,10.8, ,19.2, ,38, ,9, ,16,Y,-7.0,Y,3.5,R,301.1,R,17.6, 
44,U.C. Riverside,Los Angeles Basin,10/17/2018,290,4.11, ,0.00, ,224,R,0.7, ,27.6, ,9.8, ,18.8, ,55, ,16, ,32, ,1.6, ,1.7, ,151.0, ,17.6, 
44,U.C. Riverside,Los Angeles Basin,10/18/2018,291,3.69, ,0.00, ,223,R,0.8, ,29.5, ,11.4, ,20.1, ,64, ,15, ,33, ,3.3, ,1.2, ,106.9, ,18.0, 
44,U.C. Riverside,Los Angeles Basin,10/19/2018,292,3.91, ,0.00, ,221,R,0.7, ,30.1, ,12.4, ,21.2, ,51, ,14, ,29, ,2.3, ,1.4, ,122.3, ,18.8, 
44,U.C. Riverside,Los Angeles Basin,10/20/2018,293,3.97, ,0.00, ,217,R,0.8, ,30.7, ,13.6, ,22.0, ,46, ,18, ,30, ,3.4, ,1.4, ,125.1, ,18.5, 
44,U.C. Riverside,Los Angeles Basin,10/21/2018,294,3.68, ,0.00, ,213, ,1.0, ,27.8, ,13.3, ,20.0, ,69, ,25, ,44, ,7.4, ,1.6, ,134.7, ,19.4, 
44,U.C. Riverside,Los Angeles Basin,10/22/2018,295,2.77, ,0.00, ,185, ,1.5, ,26.0, ,12.4, ,17.8, ,96, ,41, ,71, ,12.5, ,1.3, ,114.9, ,18.9, 
44,U.C. Riverside,Los Angeles Basin,10/23/2018,296,3.17, ,0.00, ,199, ,1.5, ,27.1, ,12.7, ,19.1, ,95, ,44, ,70, ,13.5, ,1.4, ,120.4, ,19.8, 
44,U.C. Riverside,Los Angeles Basin,10/24/2018,297,3.26, ,0.00, ,202, ,1.5, ,28.2, ,12.8, ,19.6, ,91, ,37, ,66, ,13.0, ,1.4, ,125.2, ,19.7, 
44,U.C. Riverside,Los Angeles Basin,10/25/2018,298,3.20, ,0.00, ,203, ,1.4, ,28.6, ,13.0, ,19.7, ,90, ,29, ,62, ,12.3, ,1.3, ,115.3, ,19.2, 
44,U.C. Riverside,Los Angeles Basin,10/26/2018,299,3.52, ,0.00, ,207,R,1.3, ,33.7, ,13.4, ,22.0, ,83, ,16, ,47, ,10.3, ,1.3, ,109.4, ,19.5, 
44,U.C. Riverside,Los Angeles Basin,10/27/2018,300,3.64, ,0.00, ,205,R,1.1, ,32.3, ,14.7, ,22.4, ,63, ,17, ,41, ,8.5, ,1.4, ,119.4, ,19.3, 
44,U.C. Riverside,Los Angeles Basin,10/28/2018,301,3.15, ,0.00, ,172, ,1.1, ,30.7, ,13.2, ,20.7, ,72, ,20, ,46, ,8.7, ,1.2, ,105.8, ,19.4, 
44,U.C. Riverside,Los Angeles Basin,10/29/2018,302,3.10, ,0.00, ,181, ,1.2, ,27.5, ,12.1, ,19.2, ,86, ,24, ,52, ,9.3, ,1.3, ,114.7, ,18.9, 
44,U.C. Riverside,Los Angeles Basin,10/30/2018,303,3.21, ,0.10, ,192, ,1.3, ,27.0, ,11.9, ,18.2, ,97, ,14, ,60, ,10.4, ,1.9, ,162.1, ,19.2, 
44,U.C. Riverside,Los Angeles Basin,10/31/2018,304,5.01, ,0.00, ,206,R,0.3, ,26.3, ,14.0, ,20.3, ,25, ,8, ,15, ,-7.6, ,3.0, ,263.0, ,17.6, 
44,U.C. Riverside,Los Angeles Basin,11/1/2018,305,4.83, ,0.00, ,181, ,0.6, ,28.8, ,13.3, ,21.2, ,37, ,16, ,22, ,-1.1, ,2.6, ,224.1, ,17.0, 
44,U.C. Riverside,Los Angeles Basin,11/2/2018,306,3.73, ,0.00, ,195,R,0.8, ,30.8, ,14.0, ,22.0, ,47, ,18, ,31, ,4.1, ,1.5, ,132.0, ,17.2, 
44,U.C. Riverside,Los Angeles Basin,11/3/2018,307,4.01, ,0.00, ,193,R,0.8, ,32.5, ,12.7, ,21.8, ,56, ,11, ,32, ,4.5, ,1.8, ,155.9, ,17.5, 
44,U.C. Riverside,Los Angeles Basin,11/4/2018,308,3.12, ,0.00, ,149, ,0.8, ,29.3, ,13.5, ,20.8, ,56, ,18, ,34, ,4.5, ,1.3, ,116.0, ,17.6, 
44,U.C. Riverside,Los Angeles Basin,11/5/2018,309,2.95, ,0.00, ,184, ,1.1, ,26.9, ,11.0, ,18.1, ,89, ,25, ,54, ,8.8, ,1.3, ,115.0, ,17.5, 
44,U.C. Riverside,Los Angeles Basin,11/6/2018,310,2.34, ,0.00, ,168, ,1.4, ,23.9, ,12.5, ,16.9, ,95, ,47, ,75, ,12.5, ,1.3, ,114.1, ,18.2, 
44,U.C. Riverside,Los Angeles Basin,11/7/2018,311,1.20, ,0.00, ,104, ,1.5, ,21.7, ,12.2, ,15.6, ,93, ,58, ,82, ,12.6, ,1.1, ,95.9, ,18.1, 
44,U.C. Riverside,Los Angeles Basin,11/8/2018,312,5.01, ,0.00, ,180, ,0.8, ,25.8, ,12.6, ,18.9, ,94, ,8, ,36, ,3.4, ,3.7,Y,322.2,Y,17.4, 
44,U.C. Riverside,Los Angeles Basin,11/9/2018,313,3.53, ,0.00, ,193,R,0.2, ,24.6, ,9.1, ,16.8, ,25, ,7, ,13, ,-11.8, ,1.9, ,165.1, ,15.7, 
44,U.C. Riverside,Los Angeles Basin,11/10/2018,314,2.92, ,0.00, ,183,R,0.3, ,24.6, ,7.9, ,15.4, ,40, ,9, ,19, ,-7.8, ,1.1, ,94.7, ,14.8, 
44,U.C. Riverside,Los Angeles Basin,11/11/2018,315,4.20, ,0.00, ,185,R,0.3, ,23.5, ,6.3, ,15.3, ,50, ,5, ,16, ,-10.1, ,2.7, ,236.6, ,14.5, 
44,U.C. Riverside,Los Angeles Basin,11/12/2018,316,2.80, ,0.00, ,186,R,0.2, ,22.8, ,6.0, ,14.6, ,27, ,7, ,15, ,-12.1, ,1.2, ,106.7, ,13.4, 
44,U.C. Riverside,Los Angeles Basin,11/13/2018,317,2.76, ,0.00, ,161, ,0.3, ,22.4, ,6.9, ,14.4, ,29, ,10, ,17, ,-10.2, ,1.1, ,94.9, ,13.2, 
44,U.C. Riverside,Los Angeles Basin,11/14/2018,318,2.82, ,0.00, ,176,R,0.3, ,24.8, ,10.0, ,16.7, ,29, ,9, ,16, ,-8.9, ,1.0, ,86.7, ,13.6, 
44,U.C. Riverside,Los Angeles Basin,11/15/2018,319,2.69, ,0.00, ,164, ,0.4, ,25.6, ,6.9, ,16.5, ,40, ,11, ,22, ,-5.4, ,0.9, ,75.2, ,13.5, 
44,U.C. Riverside,Los Angeles Basin,11/16/2018,320,2.59, ,0.00, ,159, ,0.6, ,24.1, ,8.3, ,15.7, ,53, ,17, ,32, ,-1.0, ,0.9, ,77.7, ,13.8, 
44,U.C. Riverside,Los Angeles Basin,11/17/2018,321,2.28, ,0.00, ,155, ,0.7, ,22.3, ,7.3, ,14.5, ,65, ,23, ,44, ,2.4, ,1.1, ,91.3, ,13.8, 
44,U.C. Riverside,Los Angeles Basin,11/18/2018,322,2.41, ,0.00, ,144, ,0.7, ,25.2, ,7.9, ,15.8, ,78, ,17, ,41, ,2.5, ,1.0, ,83.9, ,14.5, 
44,U.C. Riverside,Los Angeles Basin,11/19/2018,323,2.66, ,0.00, ,111, ,0.5, ,24.8, ,11.3, ,17.3, ,47, ,15, ,26, ,-2.3, ,1.3, ,111.7, ,14.0, 
44,U.C. Riverside,Los Angeles Basin,11/20/2018,324,2.46, ,0.00, ,161, ,0.7, ,22.3, ,8.2, ,14.9, ,78, ,24, ,44, ,2.6, ,1.3, ,110.6, ,14.3, 
44,U.C. Riverside,Los Angeles Basin,11/21/2018,325,2.04, ,0.00, ,140, ,1.0, ,20.7, ,7.5, ,14.1, ,83, ,37, ,62, ,6.9, ,1.2, ,101.6, ,14.1, 
44,U.C. Riverside,Los Angeles Basin,11/22/2018,326,1.44, ,2.20, ,113, ,1.3, ,18.0, ,11.6, ,14.4, ,97, ,58, ,79, ,10.9, ,1.3, ,113.4, ,14.9, 
44,U.C. Riverside,Los Angeles Basin,11/23/2018,327,1.16, ,0.00, ,100, ,1.2, ,17.5, ,9.6, ,13.5, ,93, ,61, ,78, ,9.8, ,1.0, ,83.7, ,15.4, 
44,U.C. Riverside,Los Angeles Basin,11/24/2018,328,1.46, ,0.00, ,122, ,1.3, ,19.5, ,9.7, ,14.0, ,92, ,58, ,79, ,10.5, ,1.2, ,105.3, ,14.8, 
44,U.C. Riverside,Los Angeles Basin,11/25/2018,329,2.74, ,0.10,H,154, ,1.0, ,23.5, ,8.8, ,16.2, ,96, ,28, ,52, ,6.2, ,1.9, ,161.7, ,15.0, 
44,U.C. Riverside,Los Angeles Basin,11/26/2018,330,2.94, ,0.00, ,160, ,0.5, ,23.7, ,10.3, ,16.8, ,50, ,13, ,26, ,-2.8, ,1.9, ,166.7, ,14.4, 
44,U.C. Riverside,Los Angeles Basin,11/27/2018,331,2.59, ,0.00, ,150, ,0.6, ,24.7, ,9.5, ,15.9, ,62, ,16, ,35, ,0.4, ,1.5, ,130.7, ,14.2, 
44,U.C. Riverside,Los Angeles Basin,11/28/2018,332,2.01, ,0.00, ,150, ,1.0, ,20.2, ,7.6, ,14.0, ,76, ,39, ,60, ,6.2, ,1.6, ,137.7, ,13.9, 
44,U.C. Riverside,Los Angeles Basin,11/29/2018,333,0.38, ,18.60, ,50, ,1.3, ,15.0, ,9.6, ,12.6, ,94, ,71, ,88, ,10.7, ,2.1, ,185.3, ,14.6, 
44,U.C. Riverside,Los Angeles Basin,11/30/2018,334,1.47, ,0.40, ,123, ,1.2, ,17.4, ,10.1, ,13.3, ,95, ,57, ,77, ,9.4, ,1.3, ,110.7, ,14.8, 
44,U.C. Riverside,Los Angeles Basin,12/1/2018,335,1.63, ,0.00, ,136, ,1.0, ,16.1, ,7.2, ,11.3, ,95, ,51, ,75, ,7.1, ,1.4, ,118.5, ,13.9, 
44,U.C. Riverside,Los Angeles Basin,12/2/2018,336,1.80, ,0.00, ,156, ,0.8, ,16.5, ,6.3, ,10.8, ,95, ,30, ,61, ,3.7, ,1.2, ,107.0, ,13.5, 
44,U.C. Riverside,Los Angeles Basin,12/3/2018,337,2.15, ,0.00, ,148, ,0.6, ,19.3, ,6.3, ,11.9, ,82, ,22, ,46, ,0.6, ,1.4, ,124.8, ,13.0, 
44,U.C. Riverside,Los Angeles Basin,12/4/2018,338,2.89, ,0.00, ,141, ,0.4, ,20.0, ,6.9, ,13.4, ,52, ,14, ,27, ,-5.1, ,2.2, ,192.3, ,12.4, 
44,U.C. Riverside,Los Angeles Basin,12/5/2018,339,0.26, ,5.80, ,21, ,0.9, ,11.3, ,5.2, ,8.9, ,95, ,43, ,77, ,5.1, ,0.9, ,80.6, ,12.3, 
44,U.C. Riverside,Los Angeles Basin,12/6/2018,340,0.41,R,19.50, ,37, ,1.1, ,13.3, ,9.5, ,10.8, ,96, ,75, ,87, ,8.8, ,2.3, ,194.7, ,12.7, 
44,U.C. Riverside,Los Angeles Basin,12/7/2018,341,2.24, ,0.00, ,145, ,1.0, ,17.9, ,9.0, ,13.5, ,83, ,49, ,64, ,6.7, ,2.8, ,240.8, ,12.0, 
44,U.C. Riverside,Los Angeles Basin,12/8/2018,342,1.96, ,0.00, ,148, ,1.0, ,21.5, ,8.3, ,14.1, ,82, ,38, ,61, ,6.6, ,1.5, ,130.1, ,12.2, 
44,U.C. Riverside,Los Angeles Basin,12/9/2018,343,2.11, ,0.00, ,127, ,0.9, ,21.1, ,9.0, ,14.7, ,83, ,33, ,56, ,6.0, ,1.8, ,157.5, ,12.5, 
44,U.C. Riverside,Los Angeles Basin,12/10/2018,344,1.15, ,0.00, ,76, ,1.0, ,19.6, ,10.4, ,14.0, ,74, ,45, ,61, ,6.6, ,1.1, ,95.8, ,12.7, 
44,U.C. Riverside,Los Angeles Basin,12/11/2018,345,2.32, ,0.00, ,133, ,0.9, ,21.1, ,9.0, ,14.3, ,90, ,29, ,53, ,4.8, ,1.9, ,163.8, ,12.9, 
44,U.C. Riverside,Los Angeles Basin,12/12/2018,346,1.64, ,0.00, ,136, ,1.0, ,19.3, ,6.6, ,11.8, ,91, ,46, ,74, ,7.3, ,1.1, ,96.3, ,12.6, 
44,U.C. Riverside,Los Angeles Basin,12/13/2018,347,2.40, ,0.10, ,146, ,0.6, ,24.3, ,5.3, ,13.9, ,95, ,14, ,41, ,0.7, ,1.4, ,124.2, ,12.3, 
44,U.C. Riverside,Los Angeles Basin,12/14/2018,348,1.08, ,0.00, ,62, ,0.7, ,20.3, ,8.6, ,12.5, ,53, ,36, ,46, ,1.4, ,0.9, ,79.1, ,12.0, 
44,U.C. Riverside,Los Angeles Basin,12/15/2018,349,2.07, ,0.00, ,144, ,0.6, ,25.1, ,7.6, ,14.3, ,57, ,13, ,35, ,-1.1, ,1.2, ,107.7, ,12.1, 
44,U.C. Riverside,Los Angeles Basin,12/16/2018,350,1.97, ,0.00, ,143, ,0.7, ,23.4, ,7.0, ,13.5, ,86, ,20, ,48, ,2.8, ,1.2, ,106.4, ,12.3, 
44,U.C. Riverside,Los Angeles Basin,12/17/2018,351,1.38, ,0.00, ,121, ,1.2,Y,18.4, ,9.2, ,13.5, ,93, ,58, ,80,Y,10.0,Y,1.1, ,98.2, ,12.5, 
44,U.C. Riverside,Los Angeles Basin,12/18/2018,352,1.55, ,0.00, ,134, ,1.2,Y,19.0, ,9.1, ,13.3, ,97, ,55, ,80,Y,9.9,Y,1.1, ,94.7, ,13.2, 
44,U.C. Riverside,Los Angeles Basin,12/19/2018,353,2.03, ,0.00, ,144, ,1.0, ,24.8, ,7.6, ,14.7, ,93, ,29, ,59, ,6.7, ,1.3, ,109.1, ,13.0, 
44,U.C. Riverside,Los Angeles Basin,12/20/2018,354,1.93, ,0.00, ,142, ,0.8, ,28.6,Y,8.5, ,15.7, ,72, ,18, ,43, ,3.1, ,1.1, ,97.8, ,12.9, 
44,U.C. Riverside,Los Angeles Basin,12/21/2018,355,1.59, ,0.00, ,103, ,0.8, ,21.6, ,8.6, ,14.2, ,74, ,29, ,50, ,4.0, ,1.2, ,100.7, ,13.1, 
